KEY UNIT ID,ORIS CODE,LOCATION IDENTIFIER,DUCT IND,BYPASS IND,STACK HEIGHT,SHAPE CD,BEGIN DATE,END DATE,MATERIAL CD,CROSS AREA FLOW,CROSS AREA EXIT,GROUND ELEVATION
89801,2322,CS12,,,66,,7/23/2008,,,,100,1676
89802,2322,CS12,,,66,,7/23/2008,,,,100,1676
89803,2322,CS13,,,66,,7/29/2008,,,,100,1676
89804,2322,CS13,,,66,,7/29/2008,,,,100,1676
89805,2322,CS14,,,66,,7/23/2008,,,,100,1676
89806,2322,CS14,,,66,,7/23/2008,,,,100,1676
89807,2322,CS15,,,66,,5/12/2008,,,,100,1676
89808,2322,CS15,,,66,,5/12/2008,,,,100,1676
89809,2322,CS16,,,66,,5/22/2008,,,,100,1676
89810,2322,CS16,,,66,,5/22/2008,,,,100,1676
89811,2322,CS17,,,66,,5/22/2008,,,,100,1676
89812,2322,CS17,,,66,,5/22/2008,,,,100,1676
89813,2322,CS18,,,66,,5/12/2008,,,,100,1676
89814,2322,CS18,,,66,,5/12/2008,,,,100,1676
89815,2322,CS19,,,66,,4/11/2008,,,,100,1676
89816,2322,CS19,,,66,,4/11/2008,,,,100,1676
89817,2322,CS20,,,66,,4/10/2008,,,,100,1676
89818,2322,CS20,,,66,,4/10/2008,,,,100,1676
89819,2322,CS21,,,66,,4/20/2008,,,,100,1676
89820,2322,CS21,,,66,,4/20/2008,,,,100,1676
89821,2322,CS22,,,66,,4/20/2008,,,,100,1676
89822,2322,CS22,,,66,,4/20/2008,,,,100,1676
89823,51000,CFB,,,248,,5/1/2008,,,34,28,614
89827,56505,SN04,0,0,45,ROUND,5/16/2000,,OTHER,,92,300
89828,56505,SN06,0,0,45,ROUND,5/15/2003,,OTHER,,92,300
89829,56505,SN07,0,0,45,ROUND,5/16/2007,,OTHER,,92,300
89836,1068,1A,,,31,,1/1/2008,,,,64,863
89837,3612,CGT5,0,0,85,,10/19/2010,,,,113,519
89838,3612,CGT6,,,85,,10/25/2010,,,,113,519
89839,3612,CGT7,,,85,,10/30/2010,,,,113,519
89840,3612,CGT8,,,85,,11/2/2010,,,,113,519
89841,1068,1B,,,31,,1/1/2008,,,,64,863
89842,1068,2A,,,31,,1/1/2008,,,,64,863
89843,1068,2B,,,31,,1/1/2008,,,,64,863
89844,1068,3A,,,31,,1/1/2008,,,,64,863
89845,1068,3B,,,31,,1/1/2008,,,,64,863
89846,7999,1,0,0,180,ROUND,4/22/2008,,OTHER,,255,305
89847,7999,2,0,0,180,ROUND,4/23/2008,,OTHER,,255,305
89848,3399,A1,,,60,,5/1/2007,,,,122,447
89849,3399,B1,,,60,,1/18/2009,,,,122,447
89850,56502,EEC1,0,0,60,,6/7/2008,,,,64,1177
89851,56502,EEC2,0,0,60,,5/23/2008,,,,64,1177
89852,56502,EEC3,0,0,60,,5/9/2008,,,,64,1177
89853,56502,EEC4,0,0,60,,5/10/2008,,,,64,1177
89854,56502,EEC5,0,0,75,,6/6/2008,,,,284,1177
89855,56502,EEC6,0,0,75,,1/24/2009,,,,284,1177
89856,56502,EEC7,0,0,75,,2/18/2009,,,,284,1177
89857,6223,1,,,60,,1/1/2008,,,,433,1060
89858,6223,2,,,60,,1/1/2008,,,,432,1060
89859,10672,CBA,0,,425,RECT,1/1/2008,,OTHER,96,138,17
89860,2161,**GT1,,,52,,8/23/2007,,,,180,1163
89861,6195,CT1A,0,0,46,,7/19/2007,,,,56,1255
89862,6195,CT1B,0,0,46,,7/16/2007,,,,56,1255
89863,6195,CT2A,0,0,46,,7/16/2007,,,,56,1255
89864,6195,CT2B,0,0,46,,7/16/2007,,,,56,1255
89867,4078,32A,,,22,,1/1/2008,,,,53,1167
89871,4076,31A,,,30,,1/1/2008,,,,63,615
89872,4076,31B,,,30,,1/1/2008,,,,63,615
89873,4076,32A,,,41,,1/1/2008,,,,84,615
89874,4076,32B,,,42,,1/1/2008,,,,83,615
89875,4078,32B,,,22,,1/1/2008,,,,53,1167
89877,8049,2A,,,43,,1/1/2008,,,,125,74
89878,8049,3A,,,43,,1/1/2008,,,,125,74
89879,8049,1A,,,43,,1/1/2008,,,,125,74
89880,8049,4A,,,43,,1/1/2008,,,,125,74
89881,8049,5A,,,43,,1/1/2008,,,,125,74
89882,8049,6A,,,43,,1/1/2008,,,,125,74
89883,638,1A,,,27,,1/1/2008,,,,102,74
89884,638,2A,,,27,,1/1/2008,,,,102,74
89885,638,3A,,,27,,1/1/2008,,,,102,74
89886,629,P3,,,36,,1/1/2008,,,,250,20
89887,629,P4,,,36,,1/1/2008,,,,250,20
89888,630,P1,,,52,,1/1/2008,,,,265,10
89889,630,P2,,,52,,1/1/2008,,,,265,10
89890,630,P3,,,52,,1/1/2008,,,,265,10
89891,630,P4,,,52,,1/1/2008,,,,265,10
89892,6046,P1,,,45,,1/1/2008,,,,269,58
89893,6046,P2,,,45,,1/1/2008,,,,269,58
89894,6046,P3,,,45,,1/1/2008,,,,269,58
89895,6046,P4,,,45,,1/1/2008,,,,269,58
89896,6046,P5,,,45,,1/1/2008,,,,269,58
89897,6046,P6,,,45,,1/1/2008,,,,269,58
89898,624,P1,,,52,,1/1/2008,,,,250,116
89899,624,P2,,,52,,1/1/2008,,,,250,116
89900,634,P1,,,45,,1/1/2008,,,,251,8
89901,634,P2,,,45,,1/1/2008,,,,251,8
89902,634,P3,,,45,,1/1/2008,,,,251,8
89903,634,P4,,,45,,1/1/2008,,,,251,8
89904,627,1A,,,43,,1/1/2008,,,,166,9
89905,627,2A,,,43,,1/1/2008,,,,166,9
89906,627,4A,,,43,,1/1/2008,,,,166,9
89907,627,3A,,,43,,1/1/2008,,,,166,9
89908,10849,PB1,,,214,ROUND,9/1/2007,,OTHER,64,64,611
89909,10849,PB2,,,214,ROUND,1/1/2008,,OTHER,79,79,611
89910,963,4,,,450,ROUND,5/11/2009,,OTHER,176,176,583
89911,3548,GT-1A,,,51,RECT,1/1/2008,,OTHER,,154,563
89912,3548,GT-1B,,,51,RECT,1/1/2008,,OTHER,,154,563
89913,3548,GT-2A,,,51,RECT,1/1/2008,,OTHER,,154,563
89914,3548,GT-2B,,,51,RECT,1/1/2008,,OTHER,,154,563
89915,3548,GT-3A,,,51,RECT,1/1/2008,,OTHER,,154,563
89916,3548,GT-3B,,,51,RECT,1/1/2008,,OTHER,,154,563
89917,3548,GT-4A,,,51,RECT,1/1/2008,,OTHER,,154,563
89918,3548,GT-4B,,,51,RECT,1/1/2008,,OTHER,,154,563
89919,1206,1G,,,60,,1/1/2008,,,,210,1332
89920,52071,5A,,,335,ROUND,4/11/2009,,OTHER,200,200,475
89921,52071,5B,0,0,335,ROUND,4/11/2009,,OTHER,200,200,475
89926,6258,1A,,,34,,1/1/2008,,,,208,225
89927,6258,1B,,,34,,1/1/2008,,,,208,225
89928,6258,1C,,,34,,1/1/2008,,,,208,225
89929,6258,1D,,,34,,1/1/2008,,,,208,225
89930,6258,1E,,,34,,1/1/2008,,,,208,225
89931,6258,1F,,,34,,1/1/2008,,,,208,225
89932,56467,CT1,,,145,,8/3/2013,,,,254,11
89933,56467,CT2,,,145,,8/3/2013,,,,254,11
89940,727,4AA,,,56,,1/1/2008,,,,160,180
89941,727,4BA,,,56,,1/1/2008,,,,160,180
89942,727,4CA,,,56,,1/1/2008,,,,160,180
89945,10741,G102,,,65,,3/14/2003,,,,333,22
89946,10741,G103,,,65,,3/14/2003,,,,333,22
89947,10741,G104,,,65,,3/14/2003,,,,333,22
89948,2098,GT5,,,52,ROUND,1/1/2008,,OTHER,,12,812
89949,52088,GT-A,,,85,,3/29/2003,,,,133,8
89950,52088,GT-B,,,85,,3/29/2003,,,,133,8
89951,52088,GT-C,,,85,,3/29/2003,,,,133,8
89952,3464,GBY73,,,53,,1/1/2008,,,,253,41
89953,3464,GBY74,,,53,,1/1/2008,,,,273,41
89954,3464,GBY81,,,40,,1/1/2008,,,,273,41
89955,3464,GBY82,,,53,,1/1/2008,,,,253,41
89956,3464,GBY83,,,53,,1/1/2008,,,,253,41
89957,3464,GBY84,,,40,,1/1/2008,,,,273,41
89958,3469,THW31,,,44,,1/1/2008,,,,154,122
89959,3469,THW32,,,44,,1/1/2008,,,,154,122
89960,3469,THW33,,,44,,1/1/2008,,,,154,122
89961,3469,THW34,,,44,,1/1/2008,,,,154,122
89962,3469,THW41,,,44,,1/1/2008,,,,154,122
89963,3469,THW42,,,44,,1/1/2008,,,,154,122
89964,3469,THW43,,,44,,1/1/2008,,,,154,122
89965,3469,THW44,,,44,,1/1/2008,,,,154,122
89966,3469,THW51,,,42,,1/1/2008,,,,200,123
89967,3469,THW52,,,42,,1/1/2008,,,,200,123
89968,3469,THW53,,,42,,1/1/2008,,,,200,123
89969,3469,THW54,,,42,,1/1/2008,,,,200,123
89970,3469,THW55,,,42,,1/1/2008,,,,200,123
89971,3469,THW56,,,42,,1/1/2008,,,,200,123
89972,50976,1,0,0,495,ROUND,1/1/2008,,OTHER,232,201,35
89974,50864,1,,,49,,4/1/2007,,,,91,883
89975,50865,1,,,49,,6/3/2007,,,,91,457
89976,50131,1,0,0,49,ROUND,4/1/2007,,OTHER,,91,777
89977,627,1B,,,43,,1/1/2008,,,,166,9
89978,627,2B,,,43,,1/1/2008,,,,166,9
89979,627,3B,,,43,,1/1/2008,,,,166,9
89980,627,4B,,,43,,1/1/2008,,,,166,9
89981,8049,2B,,,43,,1/1/2008,,,,125,74
89982,8049,1B,,,43,,1/1/2008,,,,125,74
89983,8049,3B,,,43,,1/1/2008,,,,125,74
89984,4059,CT1A,,,43,,1/1/2008,,,,74,860
89985,4059,CT1B,,,43,,1/1/2008,,,,74,860
89986,8025,1,,,35,,1/1/2008,,,,133,1051
89987,7137,1,,,35,,1/1/2008,,,,137,1022
89988,1105,1,,,33,,1/1/2008,,,,176,840
89989,1105,2,,,34,,1/1/2008,,,,176,840
89990,8049,4B,,,43,,1/1/2008,,,,125,74
89991,8049,5B,,,43,,1/1/2008,,,,125,74
89992,8049,6B,,,43,,1/1/2008,,,,125,74
89993,638,2B,,,27,,1/1/2008,,,,102,74
89994,638,1B,,,27,,1/1/2008,,,,102,74
89995,638,3B,,,27,,1/1/2008,,,,102,74
89996,4057,CT3,,,55,,1/1/2008,,,,154,756
89997,1888,4,,,28,,1/1/2008,,,,133,1258
89998,4014,1,,,33,,1/1/2008,,,,142,927
89999,4014,2,,,33,,1/1/2008,,,,142,927
90000,4014,3,,,33,,1/1/2008,,,,142,927
90001,4014,4,,,33,,1/1/2008,,,,142,927
90002,4014,5,,,49,,1/1/2008,,,,209,927
90003,4014,6,,,49,,1/1/2008,,,,209,927
90004,2092,3,,,52,,1/1/2008,,,,13,854
90005,2122,GT1A,,,33,,1/1/2008,,,,122,700
90006,2122,GT2A,,,33,,1/1/2008,,,,122,700
90007,6074,1,,,42,RECT,1/1/2008,,OTHER,,173,985
90008,6074,2,,,42,RECT,1/1/2008,,OTHER,,173,985
90009,6074,3,,,42,RECT,1/1/2008,,OTHER,,171,985
90010,6074,4,,,42,RECT,1/1/2008,,OTHER,,161,985
90011,727,4AB,,,56,,1/1/2008,,,,160,180
90012,727,4BB,,,56,,1/1/2008,,,,160,180
90013,727,4CB,,,56,,1/1/2008,,,,160,180
90014,50030,1A,0,0,425,ROUND,1/1/2008,,OTHER,78,64,20
90015,50030,2A,0,0,425,ROUND,1/1/2008,,OTHER,78,64,20
90016,4005,3,,,43,,1/1/2008,,,,264,0
90017,3492,CT1,,,60,,1/1/2008,,,,314,2887
90018,3492,CT2,,,60,,1/1/2008,,,,314,2887
90019,3492,CT3,,,60,,1/1/2008,,,,314,2887
90020,3492,CT4,,,60,,1/1/2008,,,,314,2887
90021,3492,CT5,,,60,,1/1/2008,,,,314,2887
90022,3492,CT6,,,60,,1/1/2008,,,,314,2887
90023,3494,CT1,,,60,,1/1/2008,,,,314,2649
90024,3494,CT2,,,60,,1/1/2008,,,,314,2649
90025,3494,CT3,,,60,,1/1/2008,,,,314,2649
90026,3494,CT4,,,60,,1/1/2008,,,,314,2649
90027,3494,CT5,,,60,,1/1/2008,,,,314,2649
90028,8063,CT1,,,60,,1/1/2008,,,,332,706
90029,8063,CT2,,,60,,1/1/2008,,,,332,706
90030,8063,CT3,,,60,,1/1/2008,,,,332,706
90031,8063,CT4,,,60,,1/1/2008,,,,332,706
90032,4005,4,,,43,,1/1/2008,,,,264,0
90034,6190,1-Mar,,,450,ROUND,11/14/2009,,OTHER,254,254,1128
90035,6190,2-Mar,,,450,ROUND,11/5/2009,,OTHER,254,254,1128
90037,6253,P30,0,0,81,,1/1/2008,,,,209,875
90038,6253,P31,0,0,81,,1/1/2008,,,,209,875
90039,6253,P32,0,0,81,,1/1/2008,,,,209,875
90040,6253,P33,0,0,81,,1/1/2008,,,,209,875
90041,1206,2G,,,60,,1/1/2008,,,,210,1332
90042,2707,1,,,100,,1/1/2008,,,,203,182
90043,2707,2,,,100,,1/1/2008,,,,203,182
90044,2707,3,,,100,,1/1/2008,,,,203,182
90045,2707,4,,,100,,1/1/2008,,,,203,182
90046,2708,1A,,,100,,1/1/2008,,,,203,182
90047,2708,1B,,,100,,1/1/2008,,,,203,182
90048,2708,2A,,,100,,1/1/2008,,,,203,182
90049,2708,2B,,,100,,1/1/2008,,,,203,182
90050,2048,CTA,,,36,,1/1/2008,,,,28,19
90051,2049,CTA,,,36,,1/1/2008,,,,28,19
90053,2081,11,,,32,,1/1/2008,,,,576,740
90054,2081,12,,,32,,1/1/2008,,,,576,740
90055,2081,13,,,32,,1/1/2008,,,,576,740
90056,2081,14,,,32,,1/1/2008,,,,576,740
90057,2081,15,,,32,,1/1/2008,,,,180,740
90058,2081,16,,,32,,1/1/2008,,,,180,740
90059,2081,17,,,32,,1/1/2008,,,,180,740
90060,2081,18,,,32,,1/1/2008,,,,180,740
90062,667,GT3,,,32,,1/1/2008,,,,200,10
90063,667,GT4,,,32,,1/1/2008,,,,200,10
90064,667,GT5,,,32,,1/1/2008,,,,200,10
90065,667,GT6,,,32,,1/1/2008,,,,200,10
90070,56472,CT1,0,0,80,ROUND,7/1/2007,,OTHER,,133,1117
90071,56473,CT1,0,0,80,ROUND,7/1/2007,,OTHER,,133,744
90072,56474,CT1,0,0,80,ROUND,7/1/2007,,OTHER,,133,70
90073,56475,CT1,0,0,80,ROUND,7/1/2007,,OTHER,,133,112
90074,56471,CT1,0,0,80,ROUND,9/1/2012,,OTHER,,133,11
90077,7145,1,,,35,,1/1/2008,,,,142,786
90078,7145,2,,,35,,1/1/2008,,,,142,786
90084,8029,1,,,55,,1/1/2008,,,,262,815
90085,8029,2,,,55,,1/1/2008,,,,262,815
90086,6063,1,,,32,,1/1/2008,,,,167,872
90087,6063,2,,,32,,1/1/2008,,,,167,872
90088,6063,3,,,32,,1/1/2008,,,,167,872
90092,3991,1,,,35,,1/1/2008,,,,180,900
90093,3991,2,,,35,,1/1/2008,,,,180,900
90094,3443,9,0,0,150,ROUND,11/20/2008,,,,224,61
90097,2082,CT01,,,32,,1/1/2008,,,,672,651
90098,6650,CT01,,,32,,1/1/2008,,,,608,813
90099,6651,CT01,,,32,,1/1/2008,,,,608,853
90100,6652,CT01,,,32,,1/1/2008,,,,608,569
90101,7242,**5,,,114,,4/2/2007,6/12/2016,,,254,101
90101,7242,**5,,,148,,6/12/2016,,,,284,101
90102,1913,1,,,32,,1/1/2008,,,,150,934
90103,1913,2,,,32,,1/1/2008,,,,150,934
90104,1913,3,,,32,,1/1/2008,,,,150,934
90105,1913,4,,,32,,1/1/2008,,,,150,934
90106,1913,5,,,32,,1/1/2008,,,,150,934
90107,1913,6,,,32,,1/1/2008,,,,150,934
90108,7953,CT1,,,60,,2/22/2008,,,,200,4900
90109,56596,1,0,0,397,ROUND,5/3/2010,,OTHER,83,83,4416
90110,7302,4A,,,125,,10/1/2007,,,,254,167
90111,7302,4B,,,125,,10/1/2007,,,,254,167
90112,10672,CBB,,,425,RECT,1/1/2008,,OTHER,96,138,17
90113,10672,CBC,,,425,RECT,1/1/2008,,OTHER,96,138,17
90114,6635,AP-1,,,125,,8/25/2007,,,,218,62
90115,666,CT3,,,50,,1/1/2008,,,,244,10
90118,666,CT8,,,115,,4/18/2009,,,,255,11
90126,672,CT21,,,59,,12/1/2007,,,,113,63
90127,688,HC2,,,39,,1/1/2008,,,,184,134
90128,683,A,,,35,,1/1/2008,,,,142,23
90129,683,B,,,35,,1/1/2008,,,,142,23
90132,8223,4,,,495,ROUND,12/17/2009,,OTHER,314,314,6975
90133,617,GPE01,,,29,,1/1/2008,,,,999,44
90134,617,GPE02,,,29,,1/1/2008,,,,999,44
90135,617,GPE03,,,29,,1/1/2008,,,,999,44
90136,617,GPE04,,,29,,1/1/2008,,,,999,44
90137,617,GPE05,,,29,,1/1/2008,,,,999,44
90138,617,GPE06,,,29,,1/1/2008,,,,999,44
90139,617,GPE07,,,29,,1/1/2008,,,,999,44
90140,617,GPE08,,,29,,1/1/2008,,,,999,44
90141,617,GPE09,,,29,,1/1/2008,,,,999,44
90142,617,GPE10,,,29,,1/1/2008,,,,999,44
90143,617,GPE11,,,29,,1/1/2008,,,,999,44
90144,617,GPE12,,,29,,1/1/2008,,,,999,44
90145,612,GFM01,,,32,,1/1/2008,,,,999,47
90146,612,GFM02,,,32,,1/1/1995,,,,999,47
90147,612,GFM03,,,32,,1/1/1995,,,,999,47
90148,612,GFM04,,,32,,1/1/1995,,,,999,47
90149,612,GFM05,,,32,,1/1/1995,,,,999,47
90150,612,GFM06,,,32,,1/1/1995,,,,999,47
90151,612,GFM07,,,32,,1/1/1995,,,,999,47
90152,612,GFM08,,,32,,1/1/1995,,,,999,47
90153,612,GFM09,,,32,,1/1/1995,,,,999,47
90154,612,GFM10,,,32,,1/1/1995,,,,999,47
90155,612,GFM11,,,32,,1/1/1995,,,,999,47
90156,612,GFM12,,,32,,1/1/1995,,,,999,47
90157,613,GFL01,,,999,,1/1/2008,,,,999,999
90158,613,GFL02,,,999,,1/1/2008,,,,999,999
90159,613,GFL03,,,999,,1/1/2008,,,,999,999
90160,613,GFL04,,,999,,1/1/2008,,,,999,999
90161,613,GFL05,,,999,,1/1/2008,,,,999,999
90162,613,GFL06,,,999,,1/1/2008,,,,999,999
90163,613,GFL07,,,999,,1/1/2008,,,,999,999
90164,613,GFL08,,,999,,1/1/2008,,,,999,999
90165,613,GFL09,,,999,,1/1/2008,,,,999,999
90166,613,GFL10,,,999,,1/1/2008,,,,999,999
90167,613,GFL11,,,999,,1/1/2008,,,,999,999
90168,613,GFL12,,,999,,1/1/2008,,,,999,999
90169,613,GFL13,,,999,,1/1/2008,,,,999,999
90170,613,GFL14,,,999,,1/1/2008,,,,999,999
90171,613,GFL15,,,999,,1/1/2008,,,,999,999
90172,613,GFL16,,,999,,1/1/2008,,,,999,999
90173,613,GFL17,,,999,,1/1/2008,,,,999,999
90174,613,GFL18,,,999,,1/1/2008,,,,999,999
90175,613,GFL19,,,999,,1/1/2008,,,,999,999
90176,613,GFL20,,,999,,1/1/2008,,,,999,999
90177,613,GFL21,,,999,,1/1/2008,,,,999,999
90178,613,GFL22,,,999,,1/1/2008,,,,999,999
90179,613,GFL23,,,999,,1/1/2008,,,,999,999
90180,613,GFL24,,,999,,1/1/2008,,,,999,999
90183,50835,1,0,0,249,ROUND,1/1/2008,,OTHER,32,32,600
90184,50835,2,0,0,249,ROUND,1/1/2008,,OTHER,32,32,600
90185,6741,1,,,35,,1/1/2008,,,,127,960
90186,6824,1,,,50,,1/1/2008,,,,133,970
90187,6824,2,,,50,,1/1/2008,,,,133,970
90188,703,6A,,,56,,1/1/2008,,,,160,720
90189,2042,1,,,35,,1/1/2008,,,,127,1050
90190,2038,1,,,35,,1/1/2008,,,,133,945
90192,55856,1,0,0,700,ROUND,10/8/2011,,OTHER,616,616,450
90193,55856,2,0,0,700,ROUND,9/19/2012,,OTHER,616,616,450
90194,54423,EU003,,,100,,1/1/2008,,,,95,88
90195,54423,EU004,,,100,,1/1/2008,,,,95,88
90196,3439,4,,,90,,7/15/2008,,,,143,429
90197,3439,5,,,90,,8/8/2008,,,,143,429
90198,645,BBCT2,,,76,,1/1/2008,,,,256,9
90199,645,BBCT3,,,76,,1/1/2008,,,,256,9
90200,54751,1,0,0,220,ROUND,1/1/2008,,OTHER,48,48,953
90201,54415,EUBLR,0,0,188,ROUND,1/1/2008,,OTHER,50,50,1300
90202,56015,P1A,,,43,,1/1/2008,,,,95,141
90203,56015,P1B,,,43,,1/1/2008,,,,95,141
90204,56015,P2A,,,43,,1/1/2008,,,,95,141
90205,56015,P2B,,,43,,1/1/2008,,,,95,141
90207,56629,10,,,125,ROUND,5/15/2009,,OTHER,,113,261
90208,56456,1,0,,475,ROUND,3/26/2010,,OTHER,452,452,249
90209,6058,CT1,,,37,,1/1/2008,,,,184,1007
90210,10822,1,0,0,220,ROUND,1/1/2008,,OTHER,48,48,1268
90211,9,CTG-1,,,47,,1/1/2008,,,,481,3732
90226,2122,GT1B,,,33,,1/1/2008,,,,122,700
90227,2122,GT2B,,,33,,1/1/2008,,,,122,700
90228,302,6,0,0,90,ROUND,1/1/2018,,OTHER,,160,34
90229,302,7,0,0,90,ROUND,7/25/2018,,OTHER,,160,34
90230,50949,CT1A,,,75,,1/1/2008,,,,252,120
90231,50949,CT1B,,,75,,1/1/2008,,,,252,120
90232,50949,CT2A,,,75,,1/1/2008,,,,252,120
90234,6253,P34,0,0,81,,1/1/2008,,,,209,875
90235,6253,P35,0,0,81,,1/1/2008,,,,209,875
90236,6253,P36,0,0,81,,1/1/2008,,,,209,875
90237,6253,P37,0,0,81,,1/1/2008,,,,209,875
90238,2336,8,,,150,ROUND,7/3/2008,,OTHER,,255,4283
90239,2336,9,,,150,ROUND,2/13/2008,,OTHER,,255,4283
90241,6041,4,,,650,ROUND,12/1/2008,,OTHER,177,177,540
90242,3441,8,0,0,180,ROUND,11/18/2009,,OTHER,,346,12
90243,3441,9,0,0,180,ROUND,11/21/2009,,OTHER,,346,12
90244,4939,3,0,0,180,ROUND,10/22/2009,,OTHER,,346,18
90245,4939,4,0,0,180,ROUND,11/4/2009,,OTHER,,346,18
90246,5083,5001,,,145,ROUND,8/29/2009,,OTHER,,162,0
90249,4057,CT5A,,,50,,1/1/2008,,,,87,754
90250,4057,CT5B,,,50,,1/1/2008,,,,87,754
90251,4057,CT6A,,,50,,1/1/2008,,,,87,754
90252,4057,CT6B,,,50,,1/1/2008,,,,87,754
90254,6112,5,0,0,135,ROUND,4/22/2009,,OTHER,,254,4797
90255,6112,6,0,0,135,ROUND,4/25/2009,,OTHER,,254,4797
90256,6761,F,,,110,,6/8/2008,,,,245,5680
90257,6052,5A,,,56,,1/1/2008,,,,151,780
90258,55464,CTG5,0,0,140,,6/20/2014,,,,284,20
90260,643,AA,,,56,,1/1/2008,,,,160,13
90261,643,AB,,,56,,1/1/2008,,,,160,13
90262,715,3A,0,0,39,ROUND,1/1/2008,,OTHER,,319,10
90263,715,3B,0,0,39,ROUND,1/1/2008,,OTHER,,319,10
90264,715,3C,0,0,39,ROUND,1/1/2008,,OTHER,,319,10
90265,715,4A,0,0,35,ROUND,1/1/2008,,OTHER,,192,10
90266,715,4B,0,0,35,ROUND,1/1/2008,,OTHER,,192,10
90267,715,4C,0,0,35,ROUND,1/1/2008,,OTHER,,192,10
90268,715,4D,0,0,35,ROUND,1/1/2008,,OTHER,,192,10
90270,715,4E,0,0,35,ROUND,1/1/2008,,OTHER,,192,10
90271,715,4F,0,0,35,ROUND,1/1/2008,,BRICK,,192,10
90272,703,6B,,,56,,1/1/2008,,,,160,720
90273,7839,3,,,75,ROUND,5/19/2008,,OTHER,,255,273
90274,7839,4,,,75,ROUND,6/3/2008,,OTHER,,255,273
90276,7839,5,,,75,ROUND,3/19/2009,,OTHER,,255,273
90277,673,GT1,0,0,46,RECT,1/1/2008,,OTHER,,144,16
90278,6096,2,0,0,400,ROUND,10/31/2008,,OTHER,416,416,925
90279,56569,1,,,60,,4/23/2008,,,,133,95
90280,56569,2,,,60,,4/13/2008,,,,133,95
90314,2048,CTB,,,36,,1/1/2008,,,,28,19
90315,2049,CTB,,,36,,1/1/2008,,,,28,19
90316,10761,1,,,90,,1/1/2002,,,,79,1922
90317,56674,1,,,80,,5/6/2009,,,,113,0
90318,56674,2,,,80,,5/16/2009,,,,113,0
90319,56674,3,,,80,,5/20/2009,,,,113,0
90320,56674,4,,,80,,6/13/2009,,,,113,0
90321,50736,CS1,,,196,ROUND,8/5/2001,,OTHER,50,50,545
90322,50736,CS1,,,196,ROUND,8/5/2001,,OTHER,50,50,545
90325,56564,SN-01,0,0,643,ROUND,12/15/2012,,OTHER,358,358,101
90327,10745,16,0,0,65,ROUND,10/15/2008,,OTHER,,32,635
90328,10745,17,0,0,65,ROUND,10/15/2008,,OTHER,,32,635
90329,10745,18,0,0,65,ROUND,10/15/2008,,OTHER,,32,635
90330,10745,19,0,0,65,ROUND,10/15/2008,,OTHER,,32,635
90331,10745,20,0,0,65,ROUND,3/13/2009,,OTHER,,32,635
90332,10745,21,0,0,65,ROUND,3/13/2009,,OTHER,,32,635
90349,3468,SRBG1,,,38,,1/1/2008,,,,133,2
90352,544,15,,,217,,7/10/2010,,,,113,0
90353,544,16,,,217,,6/25/2010,,,,113,0
90354,544,17,,,217,,6/10/2010,,,,113,0
90355,544,18,,,218,,6/1/2010,,,,113,0
90357,562,12,,,213,ROUND,4/15/2011,,OTHER,,113,25
90358,562,13,,,213,ROUND,4/5/2011,,OTHER,,113,25
90359,562,14,,,213,ROUND,5/8/2011,,OTHER,,113,25
90360,710,3AA,,,56,,1/1/2008,,,,120,778
90361,710,3AB,,,56,,1/1/2008,,,,120,778
90362,710,3BB,,,56,,1/1/2008,,,,120,778
90363,710,3BA,,,56,,1/1/2008,,,,120,778
90364,542,13,,,40,,6/16/2008,,,,145,0
90365,542,14,,,40,,6/19/2008,,,,145,0
90366,1556,CS6A,1,0,91,ROUND,5/9/2015,,OTHER,,17,34
90367,1556,CS6A,1,0,91,ROUND,5/9/2015,,OTHER,,17,34
90376,330,5,0,0,210,ROUND,5/3/2013,,OTHER,,344,20
90377,330,7,0,0,210,ROUND,4/10/2013,,OTHER,,344,20
90380,56799,1,,,115,,1/14/2011,,,,314,31
90381,56799,2,,,115,,3/5/2011,,,,314,31
90382,56639,1,,,69,,3/30/2009,,,,169,405
90383,56639,2,,,69,,3/30/2009,,,,169,405
90384,54586,2,,,160,,10/29/2008,,,,115,52
